epoch,rIndex
1481324400.0,1.3428175244584186
1481346000.0,1.3435501451805172
1481367600.0,1.342781634767671
1481389200.0,1.3430514526420518
1481410800.0,1.342971560899059
1481432400.0,nan
1481454000.0,1.3426067370607389
1481475600.0,1.3429687276946674
1481497200.0,1.3429083846022858
1481518800.0,nan
1481540400.0,1.3430069560912667
1481562000.0,1.342712155682618
1481583600.0,1.3427631778392437
1481605200.0,nan
1481626800.0,1.3429631952456174
1481648400.0,1.3430717029919508
1481670000.0,1.3429616082957148
1481691600.0,1.3425771129832718
1481713200.0,1.3427860062381054
1481734800.0,1.3429744539758266
1481756400.0,1.3429135424461376
1481778000.0,nan
1481799600.0,1.3428669756959326
1481821200.0,1.342992625399445
1481842800.0,1.3427654385611396
1481864400.0,1.3428774176800318
1481886000.0,1.34271076859272
1481907600.0,1.3429005398988227
1481929200.0,1.3430342360524086
1481950800.0,nan
1481972400.0,1.3430821677092024
1481994000.0,1.342922913290599
1482015600.0,1.3427333876207053
1482037200.0,nan
1482058800.0,1.342875151681461
1482080400.0,1.3431184957888376
1482102000.0,1.3429837410441663
1482123600.0,nan
1482145200.0,1.343059994919001
1482166800.0,1.3428374870346598
1482188400.0,1.342996646753176
1482210000.0,nan
1482231600.0,1.342910290958269
1482253200.0,1.3429402596518178
1482274800.0,1.3430513844414407
1482296400.0,nan
1482318000.0,1.3428684125502945
1482339600.0,1.3430203063599246
1482361200.0,1.34296672740081
1482382800.0,nan
1482404400.0,1.3430569109537955
1482426000.0,1.3429626287544136
1482447600.0,1.3429299036568998
1482469200.0,nan
1482490800.0,1.3430645154933432
1482512400.0,1.3427929238809282
1482534000.0,1.3427680639648147
1482555600.0,nan
1482577200.0,1.3428169755450405
1482598800.0,1.3430415310153454
1482620400.0,1.3429106726409075
1482642000.0,nan
1482663600.0,1.3429721555279999
1482685200.0,1.3430447564597074
1482706800.0,1.3429839916644017
1482728400.0,nan
1482750000.0,1.342786587123989
1482771600.0,1.3427788307476642
1482793200.0,1.342935445505213
1482814800.0,nan
1482836400.0,1.3429663953588316
1482858000.0,1.3431120352285006
1482879600.0,1.3431893641349117
1482901200.0,nan
1482922800.0,1.342709971323043
1482944400.0,1.3428133974902332
1482966000.0,1.343003587995781
1482987600.0,nan
1483009200.0,1.3428634537439075
1483030800.0,1.342965130749324
1483052400.0,1.3428630205457825
1483074000.0,nan
1483095600.0,1.3427653891948272
1483117200.0,1.3429834460942742
1483138800.0,1.3430338587371482
1483160400.0,nan
1483182000.0,1.3427881111971591
1483203600.0,1.3432089863655807
1483225200.0,1.343084206665059
1483246800.0,nan
1483268400.0,1.3428243615163138
1483290000.0,1.343285370687283
1483311600.0,1.3430322943464466
1483333200.0,nan
1483354800.0,1.343129604060779
1483376400.0,1.3429847130906711
1483398000.0,1.342973455129115
1483419600.0,nan
1483441200.0,1.3430689658548924
1483462800.0,1.3429601741352175
1483484400.0,1.3430961035004028
1483506000.0,1.342744183369172
1483527600.0,1.343091488314559
1483549200.0,1.3427468143749162
1483570800.0,1.3429990805111338
1483592400.0,nan
1483614000.0,1.3429548389721369
1483635600.0,1.3433941963446363
1483657200.0,1.3431401777258898
1483678800.0,nan
1483700400.0,1.3432749098641312
1483722000.0,1.3430229022237015
1483743600.0,1.3431159882751544
1483765200.0,nan
1483786800.0,1.3428937017920277
1483808400.0,1.3430534189330918
1483830000.0,1.3432525175428678
1483851600.0,nan
1483873200.0,1.3431128238549928
1483894800.0,1.343247752428749
1483916400.0,1.3429660261125422
1483938000.0,nan
1483959600.0,1.343350543796379
1483981200.0,1.3429473461166017
1484002800.0,1.3428304332915126
1484024400.0,nan
1484046000.0,1.3430535184504706
1484067600.0,1.3430365207528494
1484089200.0,1.343153875471377
1484110800.0,nan
1484132400.0,1.3430808975436266
1484154000.0,1.3429420874707825
1484175600.0,1.3428848584871813
1484197200.0,nan
1484218800.0,1.3429212306657112
1484240400.0,1.3428710475527685
1484262000.0,1.3429690198425985
1484283600.0,nan
1484305200.0,1.3430210954740518
1484326800.0,1.3430120988106036
1484348400.0,1.342960432897681
1484370000.0,nan
1484391600.0,1.3428496471236882
1484413200.0,1.3428393938649175
1484434800.0,1.3431588255268119
1484456400.0,nan
1484478000.0,1.3429649881230108
1484499600.0,1.3431080470041958
1484521200.0,1.3430372295666837
1484542800.0,nan
1484564400.0,1.3429864707041297
1484586000.0,1.3429551633100898
1484607600.0,1.3430969390737264
1484629200.0,nan
1484650800.0,1.3431890634216395
1484672400.0,1.3432394891264152
1484694000.0,1.3428868546099513
1484715600.0,nan
1484737200.0,1.3433712015945034
1484758800.0,1.3429030971727471
1484780400.0,1.3431561070157636
1484802000.0,nan
1484823600.0,1.3430351745028901
1484845200.0,1.3432813530280812
1484866800.0,1.3430010344526337
1484888400.0,nan
1484910000.0,1.3430333923848263
1484931600.0,1.3429117622800675
1484953200.0,1.3431168148960626
1484974800.0,nan
1484996400.0,1.3432261464333815
1485018000.0,1.343024401751867
1485039600.0,1.3431165192581538
1485061200.0,nan
1485082800.0,1.3434558849078118
1485104400.0,1.343306782292586
1485126000.0,1.343059662210781
1485147600.0,nan
1485169200.0,1.3429894536135611
1485190800.0,1.343216236974125
1485212400.0,1.3430639486866551
1485234000.0,nan
1485255600.0,1.3428928548579397
1485277200.0,1.3431903100467244
1485298800.0,1.3432162956394806
1485320400.0,nan
1485342000.0,1.3429316720498816
1485363600.0,1.3432029086879795
1485385200.0,1.3432794311852339
1485406800.0,nan
1485428400.0,1.3430453477505262
1485450000.0,1.3429402394593632
1485471600.0,1.3429840982031052
1485493200.0,1.3428780146557018
1485514800.0,1.3432654868861227
1485536400.0,1.3428699235553239
1485558000.0,1.343127484039867
1485579600.0,nan
1485601200.0,1.3432001195533527
1485622800.0,1.342948945234777
1485644400.0,1.3431039612869546
1485666000.0,nan
1485687600.0,1.343127735122664
1485709200.0,1.3431009855571714
1485730800.0,1.343092525102876
1485752400.0,nan
1485774000.0,1.3431963980156185
1485795600.0,1.3430108150492412
1485817200.0,1.3431727895448333
1485838800.0,nan
1485860400.0,1.3431341141848059
1485882000.0,1.3433248953313195
1485903600.0,1.3431266780628186
1485925200.0,1.342928251150664
1485946800.0,1.3432217828361253
1485968400.0,1.343239352349714
1485990000.0,1.3431797966123586
1486011600.0,nan
1486033200.0,1.3433211576959598
1486054800.0,1.3430976926387805
1486076400.0,1.3432814859713762
1486098000.0,nan
1486119600.0,1.343171877956455
1486141200.0,1.3432358463127632
1486162800.0,1.3432215637454707
1486184400.0,nan
1486206000.0,1.343035760007396
1486227600.0,1.3430427969409113
1486249200.0,1.3431423894318069
1486270800.0,nan
1486292400.0,1.3430734274943372
1486314000.0,1.3431782977994795
1486335600.0,1.3432274151886878
1486357200.0,1.3429915045151894
1486378800.0,1.343066723318024
1486400400.0,1.3431390059311075
1486422000.0,1.343102300987388
1486443600.0,nan
1486465200.0,1.342895798095452
1486486800.0,1.3431823083101138
1486508400.0,1.3430437897965133
1486530000.0,nan
1486551600.0,1.342973824406546
1486573200.0,1.3431622568207726
1486594800.0,1.3431869006869053
1486616400.0,nan
1486638000.0,1.3431581151727354
1486659600.0,1.343212045305994
1486681200.0,1.3432266782803703
1486702800.0,nan
1486724400.0,nan
1486746000.0,nan
1486767600.0,nan
1486789200.0,nan
1486810800.0,1.342981586848961
1486832400.0,1.3430938427308459
1486854000.0,1.3431266740866459
1486875600.0,nan
1486897200.0,1.3432219292427332
1486918800.0,1.343170539424999
1486940400.0,1.3430281496133651
1486962000.0,nan
1486983600.0,1.3430575286316686
1487005200.0,1.3431225520484096
1487026800.0,1.3430730329704914
1487048400.0,nan
1487070000.0,1.3433914729765184
1487091600.0,1.342927016985719
1487113200.0,1.3430606204262245
1487134800.0,nan
1487156400.0,1.343046843270027
1487178000.0,1.3431087317367019
1487199600.0,1.3431081619974385
1487221200.0,nan
1487242800.0,1.3431721009443924
1487264400.0,1.3431206245193938
1487286000.0,1.3431254838462034
1487307600.0,nan
1487329200.0,1.3431509138645001
1487350800.0,1.3429852080820506
1487372400.0,1.3432111037647614
1487394000.0,nan
1487415600.0,1.3430713899987186
1487437200.0,1.3432207280315083
1487458800.0,1.342997601812236
1487480400.0,nan
1487502000.0,1.343142985040809
1487523600.0,1.3433046302883465
1487545200.0,1.3430512402151389
1487566800.0,nan
1487588400.0,1.342973520671432
1487610000.0,1.3431009373946767
1487631600.0,1.343273689418039
1487653200.0,nan
1487674800.0,1.3429763262112069
1487696400.0,1.343114733789309
1487718000.0,1.3431370948334818
1487739600.0,nan
1487761200.0,1.3430396036420629
1487782800.0,1.3429874524366472
1487804400.0,1.34308869584712
1487826000.0,nan
1487847600.0,1.343147560462315
1487869200.0,1.3429967478673979
1487890800.0,1.3431649830186978
1487912400.0,nan
1487934000.0,nan
1487955600.0,1.342991437154983
1487977200.0,1.343103783243816
1487998800.0,nan
1488020400.0,1.3429504028543897
1488042000.0,1.3432419402567883
1488063600.0,1.3429743842790567
1488085200.0,nan
1488106800.0,1.34296059100098
1488128400.0,1.3430566628828087
1488150000.0,1.343135475648591
1488171600.0,nan
1488193200.0,1.3429790278567881
1488214800.0,1.3429693903376023
1488236400.0,1.3432024307839832
1488258000.0,nan
1488279600.0,1.3431478269653707
1488301200.0,1.3429801582408025
1488322800.0,1.3431612448328336
1488344400.0,nan
1488366000.0,1.3430210612557287
1488387600.0,1.3431342439038498
1488409200.0,1.3431136846032117
1488430800.0,nan
1488452400.0,1.342970839925348
1488474000.0,1.343267171611342
1488495600.0,1.3430328347348495
1488517200.0,nan
1488538800.0,1.3429894129500002
1488560400.0,1.3432806771907801
1488582000.0,nan
1488603600.0,nan
1488625200.0,1.3432018708792037
1488646800.0,1.343226030910351
1488668400.0,1.3431898576937569
1488690000.0,nan
1488711600.0,1.3433442072432433
1488733200.0,1.3432988000251809
1488754800.0,1.3431614348740704
1488776400.0,nan
1488798000.0,1.3432033338662757
1488819600.0,nan
1488841200.0,1.3433099029099869
1488862800.0,nan
1488884400.0,1.343248168119806
1488906000.0,1.3431813876430676
1488927600.0,1.3430978414379628
1488949200.0,nan
1488970800.0,1.3432899514547398
1488992400.0,1.3430438993818472
1489014000.0,1.343160736730925
1489035600.0,nan
1489057200.0,1.343331982489475
1489078800.0,1.3430561545288204
1489100400.0,1.3432658170851566
1489122000.0,nan
1489143600.0,1.343286199213715
1489165200.0,1.343358734030739
1489186800.0,1.343130830947019
1489208400.0,1.34314496039
1489230000.0,1.3431287820395323
1489251600.0,1.3430256683643225
1489273200.0,1.343099811052502
1489294800.0,nan
1489312800.0,nan
1489334400.0,1.3431564670205018
1489356000.0,1.343148688100408
1489377600.0,1.3435979654786538
1489399200.0,1.343328250408185
1489420800.0,1.343322428224601
1489442400.0,1.3431828897562417
1489464000.0,nan
1489485600.0,nan
1489507200.0,1.3430519006053379
1489528800.0,1.3432909281999748
1489550400.0,nan
1489572000.0,1.343082797580395
1489593600.0,1.3431520560449597
1489615200.0,1.3433274879783708
1489636800.0,nan
1489658400.0,1.343081500983734
1489680000.0,1.3433067555311433
1489701600.0,1.3432234351449786
1489723200.0,nan
1489744800.0,1.3435083245662969
1489766400.0,1.34353513756527
1489788000.0,1.3432366753628355
1489809600.0,nan
1489831200.0,1.3431667916288526
1489852800.0,1.3434311435888013
1489874400.0,1.3432085319731522
1489896000.0,nan
1489917600.0,1.3432057193151576
1489939200.0,1.3432106641787633
1489960800.0,1.343170538832028
1489982400.0,nan
1490004000.0,1.3431639770516135
1490025600.0,1.343109848045521
1490047200.0,1.3432588609507254
1490068800.0,nan
1490090400.0,1.3432561373068053
1490112000.0,1.34328034599186
1490133600.0,1.34311355410958
1490155200.0,nan
1490176800.0,1.3432197914230974
1490198400.0,1.3431164470119958
1490220000.0,1.3431123248898915
1490241600.0,nan
1490263200.0,1.3431555942578475
1490284800.0,1.343286912334945
1490306400.0,1.3432840282312863
1490328000.0,nan
1490349600.0,1.3432055533963936
1490371200.0,1.3431430627292025
1490392800.0,1.3431991665628409
1490414400.0,nan
1490436000.0,1.343080917004664
1490457600.0,1.3430596882936874
1490479200.0,1.3432779732377238
1490500800.0,nan
1490522400.0,1.343081950279366
1490544000.0,1.3432941088852244
1490565600.0,1.3431729380298456
1490587200.0,nan
1490608800.0,1.343145072375398
1490630400.0,1.3431622438563935
1490652000.0,1.343197664120859
1490673600.0,nan
1490695200.0,1.3432492987312514
1490716800.0,1.3432461671520155
1490738400.0,1.3432028303804733
1490760000.0,nan
1490781600.0,1.3433086597880814
1490803200.0,1.343114047706921
1490824800.0,1.34316424584201
1490846400.0,nan
1490868000.0,1.3431195728204426
1490889600.0,1.3432169854322833
1490911200.0,1.343192156150149
1490932800.0,nan
1490954400.0,1.3431065914388778
1490976000.0,1.3432307711116398
1490997600.0,1.3432207872629314
1491019200.0,nan
1491040800.0,nan
1491062400.0,1.3430653516089437
1491084000.0,nan
1491105600.0,nan
1491127200.0,1.343603723128088
1491148800.0,1.3430578868154812
1491170400.0,nan
1491192000.0,nan
1491213600.0,1.3431012799528195
1491235200.0,1.343554489877615
1491256800.0,1.3431168358962973
1491278400.0,1.3431031226856318
1491300000.0,1.343232749241952
1491321600.0,1.343305668052778
1491343200.0,1.3431663833810268
1491364800.0,nan
1491386400.0,1.343374492850667
1491408000.0,1.3430975599227333
1491429600.0,1.343285345675426
1491451200.0,nan
1491472800.0,nan
1491494400.0,1.3433748683623519
1491516000.0,1.343252761223286
1491537600.0,nan
1491559200.0,1.343103823678476
1491580800.0,nan
1491602400.0,1.3432684904254848
1491624000.0,nan
1491645600.0,nan
1491667200.0,1.3432506907148867
1491688800.0,1.3433060776513275
1491710400.0,nan
1491732000.0,1.3432655688618496
1491753600.0,1.3431792155250153
1491775200.0,1.3433110363661243
1491796800.0,nan
1491818400.0,1.343192083836454
1491840000.0,1.3432063562044867
1491861600.0,1.3434892337534767
1491883200.0,1.34311422166344
1491904800.0,1.34309605201671
1491926400.0,1.3431004213338127
1491948000.0,nan
1491969600.0,nan
1491991200.0,1.343101386679511
1492012800.0,1.343124019640599
1492034400.0,1.3432891865372152
1492056000.0,nan
1492077600.0,1.3431186155660109
1492099200.0,1.3431823190117538
1492120800.0,1.3432625954230375
1492142400.0,nan
1492164000.0,1.3433055164032286
1492185600.0,1.3430830789244044
1492207200.0,1.3432173461437147
1492228800.0,nan
1492250400.0,nan
1492272000.0,1.3431498226883678
1492293600.0,1.3435210024646556
1492315200.0,1.3430599972455202
1492336800.0,nan
1492358400.0,1.343113068927681
1492380000.0,1.3434088698115834
1492401600.0,nan
1492423200.0,1.343339868834799
1492444800.0,1.3432063562230274
1492466400.0,1.3432499866033565
1492488000.0,nan
1492509600.0,1.343120231278728
1492531200.0,1.3431728305441133
1492552800.0,1.3432838577649489
1492574400.0,nan
1492596000.0,1.3431456366033565
1492617600.0,1.3432253615375642
1492639200.0,1.3432263993808509
1492660800.0,nan
1492682400.0,1.3432388732601501
1492704000.0,1.3431382949646438
1492725600.0,1.3431764060092002
1492747200.0,nan
1492768800.0,1.3430766351041672
1492790400.0,1.343242924404732
1492812000.0,1.3433177779804253
1492833600.0,1.343085454253088
1492855200.0,1.3431483655005794
1492876800.0,1.3432436697619465
1492898400.0,nan
1492920000.0,nan
1492941600.0,1.343203460485306
1492963200.0,1.3430582358970709
1492984800.0,1.3432633614367178
1493006400.0,nan
1493028000.0,1.3432039817463068
1493049600.0,1.3432129507594195
1493071200.0,1.3431584694008925
1493092800.0,nan
1493114400.0,1.3430759325751387
1493136000.0,1.3430647043446977
1493157600.0,1.343172043412703
1493179200.0,1.3430887319015279
1493200800.0,1.3431542319986909
1493222400.0,1.3431063022494243
1493244000.0,1.3431290888215652
1493265600.0,nan
1493287200.0,1.343094547182324
1493308800.0,1.3431219647776622
1493330400.0,1.343201881041013
1493352000.0,nan
1493373600.0,1.3431869976587307
1493395200.0,1.3431704015053973
1493416800.0,1.3431568648116903
1493438400.0,nan
1493460000.0,1.3430566203468335
1493481600.0,1.3431247810066038
1493503200.0,1.3431733650060327
1493524800.0,nan
1493546400.0,1.3432580761282789
1493568000.0,1.3428934579587948
1493589600.0,1.3431439078785354
1493611200.0,nan
1493632800.0,1.34302394146385
1493654400.0,1.3430162060981576
1493676000.0,1.3431606112532761
1493697600.0,nan
1493719200.0,1.3430325883825365
1493740800.0,1.343223651150853
1493762400.0,1.3431347614035354
1493784000.0,nan
1493805600.0,1.343098895523797
1493827200.0,1.3432389361156751
1493848800.0,1.3432311111122983
1493870400.0,nan
1493892000.0,1.343249597331626
1493913600.0,1.3431232297304831
1493935200.0,1.343158590943609
1493956800.0,nan
1493978400.0,1.3429753807653204
1494000000.0,1.3431193872597564
1494021600.0,1.343116653418809
1494043200.0,nan
1494064800.0,1.3431392111881122
1494086400.0,1.3431102090060276
1494108000.0,1.3431474685796727
1494129600.0,nan
1494151200.0,1.3432469638713844
1494172800.0,1.3432646732772133
1494194400.0,1.34325200124999
1494216000.0,nan
1494237600.0,nan
1494259200.0,1.342916411151528
1494280800.0,1.3431744751382433
1494302400.0,1.3428424526851352
1494324000.0,1.343351112567242
1494345600.0,1.3431365419993584
1494367200.0,1.3430821570672502
1494388800.0,nan
1494410400.0,1.3434830670386337
1494432000.0,1.3430398467258924
1494453600.0,1.343155736143346
1494475200.0,nan
1494496800.0,1.3432563432517206
1494518400.0,1.3431372822295193
1494540000.0,1.343329186490643
1494561600.0,nan
1494583200.0,1.3431099249022311
1494604800.0,1.3434469669475857
1494626400.0,1.343223256351744
1494648000.0,nan
1494669600.0,1.3431411224731789
1494691200.0,1.3430044210086969
1494712800.0,1.343057659762609
1494734400.0,nan
1494756000.0,1.3432510106167197
1494777600.0,1.3431777405777865
1494799200.0,1.343053601618422
1494820800.0,nan
1494842400.0,1.3433118998642268
1494864000.0,1.3431554573828701
1494885600.0,1.3433206245534663
1494907200.0,nan
1494928800.0,nan
1494950400.0,1.343346972813458
1494972000.0,1.3431567417855557
1494993600.0,nan
1495015200.0,1.3430604921527445
1495036800.0,1.3433104423403361
1495058400.0,1.3433055934238567
1495080000.0,nan
1495101600.0,nan
1495123200.0,1.3434041514282271
1495144800.0,1.3432591816221782
1495166400.0,nan
1495188000.0,1.3435412035952938
1495209600.0,1.3432410540306838
1495231200.0,1.343097191340242
1495252800.0,nan
1495274400.0,1.3433033003395847
1495296000.0,1.3430561142018989
1495317600.0,1.343351140493382
1495339200.0,nan
1495360800.0,1.3432273359375109
1495382400.0,1.3431846161270047
1495404000.0,1.3431138309508988
1495425600.0,nan
1495447200.0,1.343249632079738
1495468800.0,1.3433210057471634
1495490400.0,1.3433165400530012
1495512000.0,nan
1495533600.0,1.3433939553835927
1495555200.0,1.3435458301200116
1495576800.0,1.3432121028776736
1495598400.0,nan
1495620000.0,1.3432971272155123
1495641600.0,1.3431240828098239
1495663200.0,1.3430947747331872
1495684800.0,nan
1495706400.0,1.3432650633870826
1495728000.0,1.3434730456373718
1495749600.0,1.3433685720882171
1495771200.0,nan
1495792800.0,1.3430689801620117
1495814400.0,1.343066552143631
1495836000.0,1.3433507079057134
1495857600.0,nan
1495879200.0,1.3434573755175307
1495900800.0,1.3434649801095726
1495922400.0,1.3431911762991078
1495944000.0,nan
1495965600.0,1.3430767043878593
1495987200.0,1.3434050053650766
1496008800.0,nan
1496030400.0,nan
1496052000.0,1.3430970725034295
1496073600.0,1.343529275550696
1496095200.0,1.3431124297128216
1496116800.0,nan
1496138400.0,1.3432144067365
1496160000.0,1.3433912002734043
1496181600.0,1.3433631485124367
1496203200.0,nan
1496224800.0,1.3432699730169853
1496246400.0,1.3433912211804324
1496268000.0,1.343346942066708
1496289600.0,nan
1496311200.0,1.343113797639095
1496332800.0,1.343140645328748
1496354400.0,1.3431523638245118
1496376000.0,nan
1496397600.0,1.3428854614856391
1496419200.0,1.3434286690217447
1496440800.0,1.343207206436979
1496462400.0,nan
1496484000.0,1.343113427637746
1496505600.0,1.3432387863321595
1496527200.0,1.343171225187184
1496548800.0,nan
1496570400.0,1.3433487420403332
1496592000.0,1.3431342263334884
1496613600.0,1.3435191750063842
1496635200.0,nan
1496656800.0,1.343364474209091
1496678400.0,1.3432123497795645
1496700000.0,1.3429935471368541
1496721600.0,nan
1496743200.0,1.3430187101979636
1496764800.0,1.3433971502997124
1496786400.0,1.343305636848749
1496808000.0,1.343702446747123
1496829600.0,1.3433081897730323
1496851200.0,1.343316507068836
1496872800.0,1.3432574103363402
1496894400.0,nan
1496916000.0,1.343266779395875
1496937600.0,1.3432055603461148
1496959200.0,1.343324718832746
1496980800.0,nan
1497002400.0,1.343446651308501
1497024000.0,1.3429431672858585
1497045600.0,1.3431824593337296
1497067200.0,nan
1497088800.0,1.3431435945720689
1497110400.0,1.3430302640288414
1497132000.0,1.3431996037764182
1497153600.0,nan
1497175200.0,1.3432876426954916
1497196800.0,1.3432329323822714
1497218400.0,1.3433040159049632
1497240000.0,nan
1497261600.0,1.3435566915075836
1497283200.0,1.343321846561784
1497304800.0,1.3432044597512325
1497326400.0,nan
1497348000.0,1.3434635101772427
1497369600.0,1.3434222208444806
1497391200.0,1.3431832355814708
1497412800.0,nan
1497434400.0,1.3433554512161812
1497456000.0,1.343011098923794
1497477600.0,1.34340754347783
1497499200.0,nan
1497520800.0,1.343006834537397
1497542400.0,1.3431453649199614
1497564000.0,1.3431540034367404
1497585600.0,nan
1497607200.0,1.3431073405355982
1497628800.0,1.3433124617905172
1497650400.0,1.343435358233792
1497672000.0,nan
1497693600.0,1.342856655524013
1497715200.0,1.3431582778973261
1497736800.0,1.3431817745809063
1497758400.0,nan
1497780000.0,1.3432923965283263
1497801600.0,1.343006735064724
1497823200.0,1.3431803000388953
1497844800.0,nan
1497866400.0,1.343117145787837
1497888000.0,1.3430388301050582
1497909600.0,1.3433069867837881
1497931200.0,nan
1497952800.0,1.343289684133223
1497974400.0,1.3435165206871247
1497996000.0,1.3431503719515174
1498017600.0,nan
1498039200.0,1.3428488945971124
1498060800.0,1.3432526723706937
1498082400.0,1.3432102528504086
1498104000.0,nan
1498125600.0,1.3435134914358378
1498147200.0,1.3426295227764817
1498168800.0,1.3431594057859506
1498190400.0,nan
1498212000.0,1.3433077789188852
1498233600.0,1.3431045832063686
1498255200.0,1.343277654122984
1498276800.0,nan
1498298400.0,1.3434126089820568
1498320000.0,1.3426813600325815
1498341600.0,1.343394560348733
1498363200.0,nan
1498384800.0,1.34317431509899
1498406400.0,1.3424667231007819
1498428000.0,1.3431814630717136
1498449600.0,nan
1498471200.0,1.343329957657593
1498492800.0,1.343493773591552
1498514400.0,1.3435835727195904
1498536000.0,nan
1498557600.0,1.3432136836156456
1498579200.0,1.3433411812854628
1498600800.0,1.3431486397914967
1498622400.0,nan
1498644000.0,1.3430895878277993
1498665600.0,1.3434962132081927
1498687200.0,1.3428938300925335
1498708800.0,nan
1498730400.0,1.342380527753208
1498752000.0,1.343098245149178
1498773600.0,nan
1498795200.0,1.343685589898218
1498816800.0,1.343149168545248
1498838400.0,1.3430621338737188
1498860000.0,1.3433459109087873
1498881600.0,1.34371786895
1498903200.0,1.3431961743672247
1498924800.0,1.3428569678364588
1498946400.0,1.3430584045497054
1498968000.0,1.34312358695
1498989600.0,1.3435288418788673
1499011200.0,1.343187509728827
1499032800.0,1.3429240467922965
1499054400.0,nan
1499076000.0,nan
1499097600.0,1.3426744231299603
1499119200.0,1.3430739087289614
1499140800.0,nan
1499162400.0,1.3432319002005872
1499184000.0,1.3431791153284387
1499205600.0,1.342850009598897
1499227200.0,nan
1499248800.0,1.3426793740773548
1499270400.0,1.34295955622096
1499292000.0,1.3429311438795049
1499313600.0,nan
1499335200.0,1.34248425455
1499356800.0,1.3427370671745498
1499378400.0,1.3429147011402365
1499400000.0,nan
1499421600.0,1.3432740760611
1499443200.0,1.3422271309529719
1499464800.0,1.3431240040872483
1499486400.0,nan
1499508000.0,1.3436392134
1499529600.0,1.3427736849683634
1499551200.0,1.3433398135901946
1499572800.0,nan
1499594400.0,1.3430809227813494
1499616000.0,1.341999382262432
1499637600.0,1.342771590833282
1499659200.0,nan
1499680800.0,1.3433916137965085
1499702400.0,1.3429489444390552
1499724000.0,1.3430401040434714
1499745600.0,nan
1499767200.0,1.3431012065486114
1499788800.0,nan
1499810400.0,1.3424729248304246
1499832000.0,nan
1499853600.0,1.3419709041972534
1499875200.0,1.3435119057345137
1499896800.0,1.3427857901792217
1499918400.0,nan
1499940000.0,1.34291655154221
1499961600.0,1.3426479066533439
1499983200.0,1.3426877396768648
1500004800.0,nan
1500026400.0,1.3425739341504799
1500048000.0,1.3425634724093325
1500069600.0,1.3431280555918441
1500091200.0,nan
1500112800.0,1.3430885043458933
1500134400.0,1.3430778831103765
1500156000.0,1.3429781907773652
1500177600.0,nan
1500199200.0,1.3427820609127858
1500220800.0,1.342717304794561
1500242400.0,1.3426248186765748
1500264000.0,nan
1500285600.0,1.3424720529948226
1500307200.0,1.3430157585720404
1500328800.0,1.342941497262962
1500350400.0,nan
1500372000.0,1.3429943909174502
1500393600.0,1.3430494575117855
1500415200.0,1.3428489949035751
1500436800.0,nan
1500458400.0,1.3428118182452182
1500480000.0,1.3430483629565257
1500501600.0,1.3428822187052925
1500523200.0,nan
1500544800.0,1.3427605621698544
1500566400.0,1.3428239081339282
1500588000.0,1.343124744902585
1500609600.0,1.342969184354062
1500631200.0,1.342743193277144
1500652800.0,1.3426550781415147
1500674400.0,1.3426224393064268
1500696000.0,nan
1500717600.0,1.3425171781545882
1500739200.0,1.3428276117737121
1500760800.0,1.3429747839406365
1500782400.0,nan
1500804000.0,1.3428427346475078
1500825600.0,1.3430594189136529
1500847200.0,1.3427437957770179
1500868800.0,nan
1500890400.0,1.342805396336133
1500912000.0,1.3429875599413015
1500933600.0,1.342811850573063
1500955200.0,nan
1500976800.0,1.342515304194159
1500998400.0,1.3426782618821125
1501020000.0,1.3428424078934613
1501041600.0,nan
1501063200.0,1.3429153164846954
1501084800.0,1.3427224982937243
1501106400.0,1.3428426707831964
1501128000.0,nan
1501149600.0,1.3425563703682042
1501171200.0,1.3423038829680005
1501192800.0,1.342577982796488
1501214400.0,nan
1501236000.0,1.3426766808033317
1501257600.0,1.3422945020171702
1501279200.0,1.3427388582239062
1501300800.0,nan
1501322400.0,1.342603442397824
1501344000.0,1.342567294255383
1501365600.0,1.3425379145933294
1501387200.0,nan
1501408800.0,1.3426474042308743
1501430400.0,1.3428169921230937
1501452000.0,1.3425073467267712
1501473600.0,nan
1501495200.0,1.3422163347890805
1501516800.0,1.3422633235305999
1501538400.0,1.3427446833540368
1501560000.0,nan
1501581600.0,1.3430024940751848
1501603200.0,1.3424655116319946
1501624800.0,1.3427412744952791
1501646400.0,nan
1501668000.0,1.3425261886615139
1501689600.0,1.3430800373534755
1501711200.0,1.342743802542712
1501732800.0,nan
1501754400.0,1.3426443451380186
1501776000.0,1.3425129281688355
1501797600.0,1.3426506912579248
1501819200.0,nan
1501840800.0,1.3423591876099112
1501862400.0,1.3429526490229904
1501884000.0,1.342640398255797
1501905600.0,nan
1501927200.0,1.342950734397229
1501948800.0,1.3426095989105364
1501970400.0,1.3426157927934717
1501992000.0,1.3424484115799038
1502013600.0,1.342898762969183
1502035200.0,1.3427016816824133
1502056800.0,1.3427757274670509
1502078400.0,nan
1502100000.0,1.3430746796431359
1502121600.0,1.342271660245596
1502143200.0,1.342502249229708
1502164800.0,nan
1502186400.0,1.3424028742867196
1502208000.0,1.3425831867326197
1502229600.0,1.3424787966255616
1502251200.0,nan
1502272800.0,1.343085723192895
1502294400.0,1.3423894516642143
1502316000.0,1.3426968504275756
1502337600.0,nan
1502359200.0,1.3427772452018283
1502380800.0,1.3426999699354136
1502402400.0,1.3425271573887965
1502424000.0,nan
1502445600.0,1.3422536033027013
1502467200.0,1.342536948636203
