platform_code,time,ztmp,zsal
2800401,2017-01-28T02:00:00Z,17.83999,34.8
2800401,2017-01-28T02:00:00Z,12.179987,NaN
2800401,2017-01-28T02:00:00Z,18.200006,34.809998
2800401,2017-01-28T02:00:00Z,12.529993,NaN
2800401,2017-01-28T02:00:00Z,19.420008,34.91
2800401,2017-01-29T02:00:00Z,17.209986,34.73
2800401,2017-01-29T02:00:00Z,19.480005,34.899998
2800401,2017-01-29T02:00:00Z,19.420008,34.89
2800401,2017-01-29T02:00:00Z,19.420008,34.87
2800401,2017-01-29T02:00:00Z,10.429987,34.329998
2800401,2017-01-29T02:00:00Z,10.420008,34.32
2800401,2017-01-29T02:00:00Z,17.33999,34.75
2800401,2017-01-29T02:00:00Z,19.33999,34.88
2800401,2017-01-29T02:00:00Z,19.320002,34.87
2800401,2017-01-29T02:00:00Z,19.249994,34.89
2800401,2017-01-29T02:00:00Z,18.13,34.809998
2800401,2017-01-29T02:00:00Z,18.33999,34.82
2800401,2017-01-29T02:00:00Z,10.2000065,34.32
2800401,2017-01-29T21:00:00Z,NaN,NaN
2800401,2017-01-29T02:00:00Z,10.2199955,34.329998
2800401,2017-01-29T02:00:00Z,17.489985,34.78
2800401,2017-01-30T02:00:00Z,18.950006,NaN
2800401,2017-01-30T02:00:00Z,19.07998,34.88
2800401,2017-01-30T02:00:00Z,19.1,34.89
2800401,2017-01-30T02:00:00Z,19.320002,NaN
2800401,2017-01-30T02:00:00Z,18.820002,34.89
2800401,2017-01-30T02:00:00Z,19.450006,34.899998
2800401,2017-01-30T02:00:00Z,19.439997,34.899998
2800401,2017-01-30T02:00:00Z,19.200006,34.87
2800401,2017-01-30T02:00:00Z,19.260004,34.89
2800401,2017-01-30T09:00:00Z,NaN,NaN
2800401,2017-01-30T02:00:00Z,18.809992,NaN
2800401,2017-01-30T02:00:00Z,11.4899845,NaN
2800401,2017-01-31T02:00:00Z,18.929987,34.899998
2800401,2017-01-31T02:00:00Z,19.189997,34.899998
2800401,2017-01-31T02:00:00Z,17.909998,34.809998
2800401,2017-01-31T02:00:00Z,18.309992,34.85
2800401,2017-01-31T02:00:00Z,19.040003,34.899998
2800401,2017-01-31T02:00:00Z,18.989985,34.89
2800401,2017-01-31T02:00:00Z,18.909998,34.899998
2800401,2017-01-31T13:00:00Z,NaN,NaN
2800401,2017-01-31T02:00:00Z,18.909998,NaN
2800401,2017-01-31T02:00:00Z,19.189997,34.91
2800401,2017-01-31T05:00:00Z,NaN,NaN
2800401,2017-01-31T02:00:00Z,NaN,NaN
2800401,2017-01-31T02:00:00Z,19.179987,34.899998
2800401,2017-02-01T02:00:00Z,16.489985,34.68
2800401,2017-02-01T02:00:00Z,18.890009,34.899998
2800401,2017-02-01T02:00:00Z,10.540003,NaN
2800401,2017-02-01T02:00:00Z,18.959986,34.91
2800401,2017-02-01T02:00:00Z,10.879999,NaN
2800401,2017-02-01T02:00:00Z,18.149988,34.84
2800401,2017-02-01T02:00:00Z,18.82998,NaN
2800401,2017-02-01T02:00:00Z,18.799982,34.88
2800401,2017-02-01T02:00:00Z,18.989985,NaN
2800401,2017-02-01T02:00:00Z,11.040003,NaN
2800401,2017-02-01T02:00:00Z,16.459986,34.78
2800401,2017-02-01T02:00:00Z,11.480005,NaN
2800401,2017-02-02T09:00:00Z,NaN,NaN
2800401,2017-02-02T02:00:00Z,12.189997,NaN
2800401,2017-02-02T02:00:00Z,19.07998,34.89
2800401,2017-02-02T02:00:00Z,17.749994,34.809998
2800401,2017-02-02T02:00:00Z,10.070002,34.23
2800401,2017-02-02T02:00:00Z,17.049982,34.73
2800401,2017-02-02T02:00:00Z,19.010004,34.899998
2800401,2017-02-02T02:00:00Z,11.170008,NaN
2800401,2017-02-02T02:00:00Z,19.07998,34.89
2800401,2017-02-02T02:00:00Z,11.549982,NaN
2800401,2017-02-03T02:00:00Z,17.670008,34.79
2800401,2017-02-03T02:00:00Z,18.939997,NaN
2800401,2017-02-03T02:00:00Z,17.279993,34.76
2800401,2017-02-03T02:00:00Z,19.309992,NaN
2800401,2017-02-03T02:00:00Z,11.290003,NaN
2800401,2017-02-03T02:00:00Z,17.540003,34.78
2800401,2017-02-03T02:00:00Z,9.619989,34.2
2800401,2017-02-03T02:00:00Z,9.959986,34.26
2800401,2017-02-03T02:00:00Z,14.279993,NaN
2800401,2017-02-03T02:00:00Z,14.6,NaN
2800401,2017-02-03T02:00:00Z,17.85998,34.82
2800401,2017-02-03T02:00:00Z,19.059992,34.899998
2800401,2017-02-03T02:00:00Z,10.959986,34.29
2800401,2017-02-04T02:00:00Z,11.629999,NaN
2800401,2017-02-04T02:00:00Z,17.61999,34.8
2800401,2017-02-04T02:00:00Z,18.13,34.86
2800401,2017-02-04T02:00:00Z,17.82998,34.82
2800401,2017-02-04T02:00:00Z,17.799982,34.829998
2800401,2017-02-04T02:00:00Z,18.61999,34.989998
2800401,2017-02-04T02:00:00Z,17.86999,34.829998
2800401,2017-02-04T02:00:00Z,18.209986,34.87
2800401,2017-02-04T02:00:00Z,18.070002,34.84
2800401,2017-02-04T02:00:00Z,14.570002,NaN
2800401,2017-02-05T02:00:00Z,11.290003,34.29
2800401,2017-02-05T02:00:00Z,18.86999,34.94
2800401,2017-02-05T02:00:00Z,17.140009,34.73
2800401,2017-02-05T02:00:00Z,17.390009,34.76
